sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU106893,Product Description 6893,weekly b flyer,75.43,23.16,57.96,4.62,241.24,43.58,22082.76,8224.96,37.25
SKU106894,Product Description 6894,cm promo,21.22,24.36,16.05,5.79,136.95,13.55,6355.8,2079.78,32.72
SKU106895,Product Description 6895,vendor flyer,47.9,16.62,39.94,1.79,62.61,131.04,14498.22,4085.84,28.18
SKU106896,Product Description 6896,vendor flyer,86.46,13.53,74.76,3.93,243.79,197.07,36109.08,8075.71,22.36
SKU106897,Product Description 6897,temporary price reduction,51.4,33.53,34.16,6.84,64.61,150.42,7446.88,1362.9,18.3
SKU106898,Product Description 6898,vendor flyer,68.98,8.72,62.96,5.81,221.21,52.3,9255.12,3083.4,33.32
SKU106899,Product Description 6899,weekly b flyer,59.62,22.06,46.47,5.72,47.42,99.69,9061.65,1399.13,15.44
SKU106900,Product Description 6900,weekly b flyer,84.55,27.2,61.55,5.35,170.32,11.86,12987.05,5063.63,38.99
SKU106901,Product Description 6901,cm promo,29.89,8.63,27.31,9.47,105.77,107.27,3140.65,837.88,26.68
SKU106902,Product Description 6902,cm promo,58.4,23.19,44.86,9.38,243.14,21.69,13188.84,2770.67,21.01
SKU106903,Product Description 6903,vendor flyer,14.08,25.21,10.53,3.92,50.27,159.33,4296.24,1343.09,31.26
SKU106904,Product Description 6904,weekly a flyer,69.64,30.99,48.06,3.84,105.15,13.23,17782.2,3465.62,19.49
SKU106905,Product Description 6905,temporary price reduction,73.73,13.22,63.98,5.77,161.75,3.85,11196.5,1566.21,13.99
SKU106906,Product Description 6906,weekly a flyer,6.2,15.27,5.25,1.41,244.52,172.59,1412.25,527.04,37.32
SKU106907,Product Description 6907,vendor flyer,68.23,24.93,51.22,3.38,79.45,188.62,21000.2,5170.92,24.62
SKU106908,Product Description 6908,vendor flyer,42.64,39.41,25.84,2.69,102.23,19.14,8578.88,3383.24,39.44
SKU106909,Product Description 6909,weekly a flyer,14.16,12.61,12.37,2.62,118.14,57.23,977.23,308.93,31.61
SKU106910,Product Description 6910,temporary price reduction,43.15,39.51,26.1,6.57,66.91,148.86,3523.5,1264.65,35.89
SKU106911,Product Description 6911,weekly a flyer,21.03,30.0,14.72,4.15,205.25,108.85,5608.32,1192.99,21.27
SKU106912,Product Description 6912,cm promo,42.72,33.91,28.23,2.13,27.54,189.95,8610.15,2801.7,32.54
SKU106913,Product Description 6913,weekly b flyer,39.67,8.14,36.44,8.93,177.67,79.06,15814.96,4986.15,31.53
SKU106914,Product Description 6914,cm promo,74.36,15.51,62.82,8.8,135.81,2.66,17212.68,5823.24,33.83
SKU106915,Product Description 6915,weekly b flyer,77.87,7.02,72.4,8.69,64.27,5.91,25050.4,8187.95,32.69
SKU106916,Product Description 6916,vendor flyer,61.49,18.0,50.42,4.21,125.74,113.84,14571.38,4844.5,33.25
SKU106917,Product Description 6917,temporary price reduction,4.22,39.35,2.56,1.04,208.34,150.92,1070.08,204.0,19.06
SKU106918,Product Description 6918,weekly a flyer,93.24,8.68,85.14,1.51,114.13,158.54,42144.3,4773.13,11.33
SKU106919,Product Description 6919,temporary price reduction,69.25,24.68,52.16,3.12,34.86,182.48,15960.96,4037.01,25.29
SKU106920,Product Description 6920,weekly a flyer,5.35,5.21,5.07,2.59,15.0,47.36,922.74,202.9,21.99
SKU106921,Product Description 6921,cm promo,82.25,29.94,57.62,8.8,195.56,148.2,27715.22,4283.89,15.46
SKU106922,Product Description 6922,cm promo,21.63,11.9,19.06,9.87,85.96,165.77,3468.92,892.1,25.72
SKU106923,Product Description 6923,weekly a flyer,58.76,9.54,53.16,8.26,233.15,167.58,6379.2,1973.68,30.94
SKU106924,Product Description 6924,temporary price reduction,47.73,16.8,39.71,7.43,156.2,83.49,15447.19,1771.91,11.47
SKU106925,Product Description 6925,weekly a flyer,43.14,31.99,29.34,6.09,111.89,125.94,9711.54,1244.56,12.82
SKU106926,Product Description 6926,vendor flyer,89.19,8.73,81.4,7.81,143.29,111.21,28815.6,9621.3,33.39
SKU106927,Product Description 6927,cm promo,44.86,13.04,39.01,9.5,117.0,120.3,14628.75,2765.96,18.91
SKU106928,Product Description 6928,vendor flyer,9.38,5.3,8.88,6.21,226.92,57.84,1234.32,254.09,20.59
SKU106929,Product Description 6929,cm promo,94.77,38.89,57.91,1.97,117.22,137.28,21195.06,4347.32,20.51
SKU106930,Product Description 6930,cm promo,92.21,25.73,68.49,2.06,30.5,142.58,21094.92,3181.52,15.08
SKU106931,Product Description 6931,weekly b flyer,69.07,30.2,48.21,6.05,151.29,40.8,10413.36,2059.43,19.78
SKU106932,Product Description 6932,vendor flyer,47.85,27.8,34.55,3.67,157.63,89.84,4387.85,1073.26,24.46
SKU106933,Product Description 6933,vendor flyer,11.1,10.05,9.98,9.15,192.51,85.58,2255.48,329.71,14.62
SKU106934,Product Description 6934,weekly b flyer,79.49,25.82,58.96,6.31,233.65,150.29,18808.24,6028.94,32.05
SKU106935,Product Description 6935,temporary price reduction,9.4,9.6,8.5,6.93,113.56,133.97,586.5,115.09,19.62
SKU106936,Product Description 6936,vendor flyer,8.72,19.04,7.06,0.56,91.26,96.29,3466.46,657.05,18.95
SKU106937,Product Description 6937,weekly a flyer,54.66,24.91,41.04,5.24,125.24,131.2,19576.08,2719.19,13.89
SKU106938,Product Description 6938,weekly b flyer,17.69,24.56,13.35,4.6,225.55,54.05,2483.1,249.57,10.05
SKU106939,Product Description 6939,vendor flyer,2.76,9.17,2.51,7.21,245.1,48.0,602.4,140.2,23.27
SKU106940,Product Description 6940,temporary price reduction,43.47,6.21,40.77,4.14,242.95,49.5,20181.15,5139.65,25.47
SKU106941,Product Description 6941,vendor flyer,15.45,32.94,10.36,9.78,61.28,7.84,3221.96,708.17,21.98
SKU106942,Product Description 6942,cm promo,17.73,30.41,12.34,6.87,126.74,138.83,6157.66,1246.29,20.24
SKU106943,Product Description 6943,weekly a flyer,9.54,7.86,8.79,6.77,68.57,197.2,1327.29,247.01,18.61
SKU106944,Product Description 6944,weekly b flyer,22.1,9.46,20.01,9.23,95.16,63.19,3081.54,972.64,31.56
SKU106945,Product Description 6945,cm promo,72.12,36.24,45.98,9.95,12.76,186.11,16001.04,4062.51,25.39
SKU106946,Product Description 6946,temporary price reduction,81.27,31.92,55.33,2.38,44.35,122.1,20416.77,5894.81,28.87
SKU106947,Product Description 6947,cm promo,46.35,39.87,27.87,8.2,102.28,46.54,4069.02,1580.28,38.84
SKU106948,Product Description 6948,cm promo,51.64,13.89,44.47,2.04,94.35,4.35,15520.03,3370.07,21.71
SKU106949,Product Description 6949,temporary price reduction,5.2,22.07,4.05,4.84,73.31,145.3,218.7,30.08,13.75
SKU106950,Product Description 6950,cm promo,8.79,13.28,7.62,1.45,61.43,139.92,1447.8,178.89,12.36
SKU106951,Product Description 6951,weekly b flyer,27.24,26.8,19.94,6.42,188.49,47.39,8474.5,2074.33,24.48
SKU106952,Product Description 6952,vendor flyer,55.3,9.04,50.3,4.95,77.16,67.88,9657.6,1644.06,17.02
SKU106953,Product Description 6953,cm promo,74.48,9.45,67.44,6.47,178.1,179.81,19287.84,3592.87,18.63
SKU106954,Product Description 6954,weekly b flyer,61.29,7.52,56.68,6.94,95.31,33.13,24032.32,7962.64,33.13
SKU106955,Product Description 6955,vendor flyer,40.43,29.28,28.59,6.38,201.48,167.42,13351.53,5088.63,38.11
SKU106956,Product Description 6956,vendor flyer,13.6,22.29,10.57,3.29,45.97,35.51,2462.81,432.58,17.56
SKU106957,Product Description 6957,cm promo,78.52,26.62,57.62,8.45,43.61,97.38,14405.0,4540.34,31.52
SKU106958,Product Description 6958,weekly b flyer,37.65,35.78,24.18,5.74,171.52,100.8,9551.1,2246.28,23.52
SKU106959,Product Description 6959,cm promo,74.13,30.91,51.22,5.15,229.15,95.47,4046.38,982.38,24.28
SKU106960,Product Description 6960,temporary price reduction,52.27,21.16,41.21,9.88,40.03,59.01,14876.81,2300.52,15.46
SKU106961,Product Description 6961,vendor flyer,74.39,39.45,45.04,3.19,23.06,52.17,7791.92,1609.86,20.66
SKU106962,Product Description 6962,cm promo,90.91,20.97,71.85,5.52,233.99,147.16,32907.3,4799.72,14.59
SKU106963,Product Description 6963,vendor flyer,92.26,8.94,84.02,6.98,33.75,56.58,31339.46,5463.38,17.43
SKU106964,Product Description 6964,weekly b flyer,54.44,39.74,32.8,1.69,66.34,122.76,5707.2,571.01,10.01
SKU106965,Product Description 6965,weekly a flyer,52.13,5.8,49.11,3.87,232.73,169.63,17286.72,2434.62,14.08
SKU106966,Product Description 6966,cm promo,28.04,24.25,21.24,8.12,201.71,167.73,7072.92,2381.29,33.67
SKU106967,Product Description 6967,cm promo,93.71,15.82,78.89,2.75,88.98,35.1,26980.38,3010.56,11.16
SKU106968,Product Description 6968,vendor flyer,46.88,22.62,36.27,5.19,238.86,131.64,13746.33,4095.85,29.8
SKU106969,Product Description 6969,weekly b flyer,14.5,24.55,10.94,6.49,144.17,121.25,1334.68,290.49,21.76
SKU106970,Product Description 6970,temporary price reduction,44.41,13.4,38.46,6.88,22.7,57.83,11538.0,1356.81,11.76
SKU106971,Product Description 6971,weekly b flyer,14.45,24.49,10.91,7.42,177.25,79.51,1920.16,644.69,33.57
SKU106972,Product Description 6972,cm promo,51.25,31.46,35.13,8.73,136.63,58.45,11979.33,1710.77,14.28
SKU106973,Product Description 6973,temporary price reduction,57.01,14.33,48.84,4.23,145.28,108.34,21196.56,2417.56,11.41
SKU106974,Product Description 6974,weekly b flyer,35.1,18.42,28.63,7.21,248.56,161.12,7758.73,1116.29,14.39
SKU106975,Product Description 6975,weekly a flyer,9.02,14.39,7.72,7.46,42.37,175.75,2933.6,452.5,15.42
SKU106976,Product Description 6976,vendor flyer,94.46,33.72,62.61,3.35,165.91,145.12,12647.22,4054.9,32.06
SKU106977,Product Description 6977,weekly b flyer,77.79,30.37,54.16,9.7,117.39,97.72,20580.8,5718.79,27.79
SKU106978,Product Description 6978,weekly b flyer,84.21,35.49,54.32,8.72,71.61,191.7,18794.72,3230.81,17.19
SKU106979,Product Description 6979,weekly a flyer,37.95,10.95,33.79,3.25,174.92,113.65,7839.28,2857.81,36.46
SKU106980,Product Description 6980,cm promo,76.56,7.58,70.76,6.91,168.71,96.75,8349.68,1114.58,13.35
SKU106981,Product Description 6981,vendor flyer,49.57,9.18,45.02,7.32,214.84,171.64,12065.36,4065.1,33.69
SKU106982,Product Description 6982,weekly b flyer,21.71,10.64,19.4,4.6,220.32,38.56,2056.4,474.12,23.06
SKU106983,Product Description 6983,temporary price reduction,14.19,23.66,10.83,8.71,142.65,33.26,563.16,207.51,36.85
SKU106984,Product Description 6984,weekly b flyer,35.81,38.98,21.85,7.06,84.77,156.94,9635.85,3319.0,34.44
SKU106985,Product Description 6985,vendor flyer,15.48,17.5,12.77,6.75,134.75,174.37,4507.81,1011.33,22.44
SKU106986,Product Description 6986,weekly b flyer,99.83,38.55,61.35,2.6,93.02,16.41,6625.8,1388.82,20.96
SKU106987,Product Description 6987,weekly a flyer,6.82,6.34,6.39,4.37,72.95,153.29,2671.02,852.25,31.91
SKU106988,Product Description 6988,weekly b flyer,45.23,37.44,28.3,4.62,140.14,86.04,9650.3,3515.32,36.43
SKU106989,Product Description 6989,weekly b flyer,46.31,11.34,41.06,7.47,166.19,141.34,9525.92,2239.86,23.51
SKU106990,Product Description 6990,temporary price reduction,31.46,36.94,19.84,6.37,149.69,28.72,2539.52,375.36,14.78
SKU106991,Product Description 6991,weekly a flyer,57.99,6.97,53.95,1.32,238.83,194.66,20608.9,6998.09,33.96
SKU106992,Product Description 6992,weekly a flyer,16.7,38.19,10.32,3.42,78.17,176.49,2249.76,433.15,19.25
SKU106993,Product Description 6993,weekly b flyer,78.82,12.03,69.34,4.99,96.22,82.38,8528.82,2424.19,28.42
SKU106994,Product Description 6994,temporary price reduction,34.58,15.59,29.19,7.5,168.57,178.89,3152.52,369.08,11.71
SKU106995,Product Description 6995,weekly b flyer,59.95,22.18,46.65,7.56,152.09,179.2,9843.15,3693.43,37.52
SKU106996,Product Description 6996,weekly b flyer,72.13,18.33,58.91,5.16,5.46,93.33,4653.89,1805.75,38.8
SKU106997,Product Description 6997,vendor flyer,89.13,28.36,63.85,1.61,81.51,189.48,8811.3,3195.92,36.27
SKU106998,Product Description 6998,vendor flyer,83.91,39.12,51.09,3.28,67.17,195.42,18750.03,3098.75,16.53
SKU106999,Product Description 6999,temporary price reduction,61.61,26.22,45.45,2.92,210.78,45.01,5408.55,666.17,12.32
SKU107000,Product Description 7000,cm promo,40.06,30.25,27.94,7.92,217.23,15.2,10058.4,1541.52,15.33
SKU107001,Product Description 7001,vendor flyer,51.31,8.08,47.16,2.21,74.55,67.57,19146.96,3535.49,18.47
SKU107002,Product Description 7002,cm promo,77.34,26.97,56.48,4.92,30.01,98.79,8415.52,3220.83,38.27
SKU107003,Product Description 7003,weekly a flyer,88.0,20.88,69.62,6.87,55.27,20.35,10094.9,3390.44,33.59
SKU107004,Product Description 7004,vendor flyer,12.17,36.0,7.79,9.67,48.26,29.85,2547.33,304.12,11.94
SKU107005,Product Description 7005,vendor flyer,39.72,18.59,32.34,9.99,63.17,194.4,13712.16,2922.91,21.32
SKU107006,Product Description 7006,temporary price reduction,78.06,28.78,55.59,9.55,62.49,147.99,22347.18,5799.15,25.95
SKU107007,Product Description 7007,cm promo,44.3,12.99,38.55,7.32,122.56,175.24,2737.05,559.2,20.43
SKU107008,Product Description 7008,vendor flyer,34.56,14.08,29.69,7.59,83.31,194.29,12024.45,4165.53,34.64
SKU107009,Product Description 7009,vendor flyer,42.31,18.16,34.62,7.71,142.16,76.87,4535.22,599.28,13.21
SKU107010,Product Description 7010,temporary price reduction,61.08,15.64,51.53,8.69,89.31,138.2,13861.57,2815.41,20.31
SKU107011,Product Description 7011,temporary price reduction,99.98,13.89,86.1,9.54,204.6,38.44,38400.6,9931.42,25.86
SKU107012,Product Description 7012,cm promo,50.31,6.74,46.92,4.73,237.94,111.23,15389.76,4044.23,26.28
SKU107013,Product Description 7013,weekly a flyer,22.43,34.29,14.74,4.46,103.96,43.56,6647.74,1019.01,15.33
SKU107014,Product Description 7014,weekly a flyer,17.96,7.25,16.66,4.87,17.12,33.77,2049.18,630.41,30.76
SKU107015,Product Description 7015,weekly b flyer,6.15,36.06,3.93,6.77,63.7,21.49,451.95,162.19,35.89
SKU107016,Product Description 7016,vendor flyer,56.76,9.39,51.43,7.87,29.96,116.79,16406.17,5648.63,34.43
SKU107017,Product Description 7017,cm promo,55.37,7.28,51.34,8.77,89.47,190.07,23873.1,8968.15,37.57
SKU107018,Product Description 7018,vendor flyer,22.11,24.71,16.65,4.83,163.05,26.2,7708.95,1909.05,24.76
SKU107019,Product Description 7019,cm promo,70.14,22.59,54.3,3.95,132.13,101.46,10642.8,2094.74,19.68
SKU107020,Product Description 7020,cm promo,74.63,22.19,58.07,9.84,64.5,138.04,21718.18,2601.93,11.98
SKU107021,Product Description 7021,cm promo,27.39,25.11,20.51,2.7,192.98,100.18,6132.49,1071.69,17.48
SKU107022,Product Description 7022,vendor flyer,35.72,15.05,30.35,2.61,37.21,182.53,6828.75,1536.92,22.51
SKU107023,Product Description 7023,temporary price reduction,99.07,28.2,71.13,7.3,60.91,34.93,10313.85,1452.33,14.08
SKU107024,Product Description 7024,vendor flyer,38.68,22.58,29.94,2.21,170.63,6.78,12784.38,1691.83,13.23
SKU107025,Product Description 7025,cm promo,76.56,16.72,63.76,4.29,53.32,77.86,24165.04,4501.57,18.63
SKU107026,Product Description 7026,weekly b flyer,46.37,33.93,30.64,3.28,171.3,111.99,5576.48,2136.43,38.31
SKU107027,Product Description 7027,weekly a flyer,79.75,30.47,55.45,2.1,244.35,52.39,14139.75,4418.27,31.25
SKU107028,Product Description 7028,cm promo,77.36,18.78,62.83,6.01,208.68,35.35,29655.76,8871.35,29.91
SKU107029,Product Description 7029,weekly b flyer,67.44,34.67,44.06,4.05,44.2,161.36,12468.98,1256.69,10.08
SKU107030,Product Description 7030,temporary price reduction,85.77,37.21,53.86,4.89,132.52,39.34,11849.2,3089.69,26.08
SKU107031,Product Description 7031,cm promo,94.04,23.79,71.67,2.36,108.47,89.65,32394.84,5553.59,17.14
SKU107032,Product Description 7032,weekly b flyer,58.84,12.52,51.47,7.79,247.96,190.99,19558.6,3048.42,15.59
SKU107033,Product Description 7033,cm promo,25.27,37.05,15.91,3.49,241.28,123.32,3436.56,701.13,20.4
SKU107034,Product Description 7034,vendor flyer,41.07,11.63,36.29,3.76,36.14,100.55,14770.03,5827.03,39.45
SKU107035,Product Description 7035,weekly b flyer,76.31,6.69,71.2,2.9,227.64,73.33,25916.8,10216.28,39.42
SKU107036,Product Description 7036,vendor flyer,65.79,16.46,54.96,4.63,52.39,105.04,15718.56,2426.42,15.44
SKU107037,Product Description 7037,vendor flyer,19.42,30.44,13.51,4.9,83.27,147.39,3877.37,691.06,17.82
SKU107038,Product Description 7038,weekly b flyer,7.02,37.31,4.4,5.53,91.58,164.86,629.2,150.48,23.92
SKU107039,Product Description 7039,weekly a flyer,68.93,27.3,50.11,9.69,75.27,130.67,11475.19,3733.34,32.53
SKU107040,Product Description 7040,weekly b flyer,26.61,38.31,16.41,9.09,214.04,158.48,6547.59,2448.71,37.4
SKU107041,Product Description 7041,weekly a flyer,50.97,8.23,46.77,6.29,85.83,19.51,13469.76,4724.11,35.07
SKU107042,Product Description 7042,cm promo,75.18,7.13,69.82,0.87,205.1,4.85,33723.06,7618.14,22.59
SKU107043,Product Description 7043,cm promo,57.14,26.15,42.2,6.32,248.62,147.41,10634.4,2512.4,23.63
SKU107044,Product Description 7044,weekly b flyer,10.16,38.81,6.22,1.35,210.99,53.82,1635.86,192.41,11.76
SKU107045,Product Description 7045,cm promo,20.19,22.6,15.63,7.25,89.81,175.78,4923.45,555.45,11.28
SKU107046,Product Description 7046,temporary price reduction,23.49,6.8,21.89,4.21,179.26,108.1,3414.84,775.84,22.72
SKU107047,Product Description 7047,vendor flyer,27.27,12.74,23.8,8.46,135.81,96.75,9234.4,1362.72,14.76
SKU107048,Product Description 7048,vendor flyer,57.41,13.57,49.62,9.45,197.7,155.02,20989.26,3281.15,15.63
SKU107049,Product Description 7049,weekly a flyer,51.39,16.82,42.74,4.46,42.51,148.74,13676.8,2383.69,17.43
SKU107050,Product Description 7050,cm promo,21.91,6.53,20.48,4.88,161.34,141.45,7475.2,2009.32,26.88
SKU107051,Product Description 7051,weekly a flyer,8.62,36.67,5.46,6.11,194.55,138.6,458.64,129.88,28.32
SKU107052,Product Description 7052,vendor flyer,18.8,23.04,14.47,2.37,191.5,104.05,1215.48,389.88,32.08
SKU107053,Product Description 7053,vendor flyer,98.47,28.48,70.42,9.31,241.08,185.44,3521.0,418.55,11.89
SKU107054,Product Description 7054,cm promo,47.92,7.35,44.4,4.61,19.31,178.35,4262.4,637.96,14.97
SKU107055,Product Description 7055,temporary price reduction,87.0,6.89,81.0,2.08,89.72,67.22,40176.0,13935.66,34.69
SKU107056,Product Description 7056,temporary price reduction,85.18,25.53,63.44,7.75,121.76,161.33,10023.52,3250.24,32.43
SKU107057,Product Description 7057,cm promo,52.13,36.06,33.33,2.58,80.89,178.44,5332.8,1203.09,22.56
SKU107058,Product Description 7058,cm promo,71.26,23.5,54.52,1.86,80.9,124.41,16028.88,4422.69,27.59
SKU107059,Product Description 7059,weekly a flyer,20.89,35.72,13.43,5.85,48.15,112.0,4337.89,1456.8,33.58
SKU107060,Product Description 7060,cm promo,69.46,33.38,46.27,6.88,204.17,135.03,3470.25,564.45,16.27
SKU107061,Product Description 7061,temporary price reduction,28.69,7.65,26.49,5.91,227.48,34.29,9668.85,3863.03,39.95
SKU107062,Product Description 7062,cm promo,83.54,12.07,73.46,6.74,25.17,19.29,14324.7,4254.68,29.7
SKU107063,Product Description 7063,weekly a flyer,10.2,28.02,7.34,1.6,42.95,164.39,2701.12,327.36,12.12
SKU107064,Product Description 7064,weekly a flyer,77.77,20.52,61.81,5.02,60.97,115.52,5562.9,955.54,17.18
SKU107065,Product Description 7065,weekly a flyer,11.79,15.17,10.0,3.89,129.7,26.26,2590.0,724.2,27.96
SKU107066,Product Description 7066,weekly a flyer,88.36,19.65,71.0,9.75,198.84,84.43,6532.0,792.86,12.14
SKU107067,Product Description 7067,weekly b flyer,31.81,20.58,25.26,0.97,22.51,61.05,6895.98,894.82,12.98
SKU107068,Product Description 7068,cm promo,66.13,36.87,41.75,3.33,161.02,175.34,14320.25,5502.2,38.42
SKU107069,Product Description 7069,vendor flyer,49.78,8.62,45.49,9.45,41.59,102.43,13601.51,4918.55,36.16
SKU107070,Product Description 7070,cm promo,37.9,14.79,32.29,9.84,243.01,116.35,6587.16,1869.64,28.38
SKU107071,Product Description 7071,weekly b flyer,65.25,23.81,49.71,8.34,225.2,48.59,11234.46,1361.4,12.12
SKU107072,Product Description 7072,weekly a flyer,94.86,29.44,66.93,1.22,237.65,160.21,24161.73,3545.45,14.67
SKU107073,Product Description 7073,weekly b flyer,6.04,27.07,4.4,5.83,31.01,186.16,994.4,383.51,38.57
SKU107074,Product Description 7074,temporary price reduction,92.05,37.96,57.11,4.3,124.57,158.91,27070.14,6667.39,24.63
SKU107075,Product Description 7075,temporary price reduction,61.69,32.85,41.43,8.16,45.49,99.59,10813.23,1988.81,18.39
SKU107076,Product Description 7076,cm promo,81.12,24.5,61.25,1.02,152.09,167.35,14516.25,4604.89,31.72
SKU107077,Product Description 7077,cm promo,39.62,12.51,34.66,2.37,62.02,39.22,14973.12,2743.71,18.32
SKU107078,Product Description 7078,vendor flyer,48.24,20.78,38.22,5.15,193.8,24.46,15440.88,4463.69,28.91
SKU107079,Product Description 7079,vendor flyer,87.15,29.27,61.64,2.0,162.78,88.77,8383.04,2663.99,31.78
SKU107080,Product Description 7080,temporary price reduction,42.66,34.33,28.02,7.08,145.04,37.94,10115.22,2854.82,28.22
SKU107081,Product Description 7081,weekly a flyer,54.4,38.59,33.41,8.3,207.18,53.31,8452.73,970.03,11.48
SKU107082,Product Description 7082,weekly b flyer,3.98,26.19,2.94,7.19,127.57,117.85,1455.3,186.88,12.84
SKU107083,Product Description 7083,vendor flyer,17.54,23.44,13.43,4.68,71.11,81.97,2229.38,280.49,12.58
SKU107084,Product Description 7084,vendor flyer,64.89,5.62,61.24,8.84,157.07,173.44,16902.24,2109.17,12.48
SKU107085,Product Description 7085,weekly a flyer,72.26,7.52,66.82,1.81,239.48,46.67,7417.02,2570.13,34.65
SKU107086,Product Description 7086,weekly a flyer,59.09,10.46,52.91,2.97,152.28,199.36,7883.59,1034.18,13.12
SKU107087,Product Description 7087,cm promo,16.04,6.92,14.93,5.15,159.26,73.16,3269.67,1099.65,33.63
SKU107088,Product Description 7088,weekly b flyer,45.65,19.03,36.96,1.08,234.01,104.05,15634.08,2322.59,14.86
SKU107089,Product Description 7089,weekly a flyer,36.8,16.79,30.62,1.41,131.24,28.2,6277.1,1490.37,23.74
SKU107090,Product Description 7090,vendor flyer,50.57,27.31,36.76,4.28,249.11,116.7,3161.36,1036.96,32.8
SKU107091,Product Description 7091,vendor flyer,87.29,23.75,66.56,9.47,44.12,192.33,21632.0,6066.56,28.04
SKU107092,Product Description 7092,temporary price reduction,78.03,25.86,57.85,9.13,136.57,150.38,4859.4,1311.97,27.0
SKU107093,Product Description 7093,weekly a flyer,10.23,21.52,8.03,4.93,57.16,50.32,3910.61,704.1,18.0
SKU107094,Product Description 7094,cm promo,89.25,14.72,76.11,1.85,116.06,89.64,28617.36,6244.12,21.82
SKU107095,Product Description 7095,weekly b flyer,48.23,38.35,29.73,2.19,46.79,86.24,11981.19,1856.67,15.5
SKU107096,Product Description 7096,cm promo,74.9,8.02,68.89,4.09,59.52,21.39,21424.79,6019.48,28.1
SKU107097,Product Description 7097,vendor flyer,15.72,37.86,9.77,2.5,56.65,177.4,664.36,117.54,17.69
SKU107098,Product Description 7098,cm promo,67.73,15.89,56.97,1.29,83.41,77.53,23414.67,3796.89,16.22
SKU107099,Product Description 7099,vendor flyer,25.16,22.94,19.39,6.9,37.98,99.86,1105.23,421.16,38.11
SKU107100,Product Description 7100,vendor flyer,44.96,8.81,41.0,6.02,203.29,59.67,19721.0,5666.01,28.73
SKU107101,Product Description 7101,vendor flyer,3.65,7.48,3.38,3.27,59.07,32.17,1686.62,226.35,13.42
SKU107102,Product Description 7102,vendor flyer,16.86,20.03,13.48,7.9,107.06,180.62,4327.08,815.69,18.85
SKU107103,Product Description 7103,vendor flyer,11.02,30.96,7.61,7.87,8.93,9.4,3211.42,881.43,27.45
SKU107104,Product Description 7104,temporary price reduction,25.49,14.43,21.81,5.16,30.7,81.18,9051.15,3123.62,34.51
SKU107105,Product Description 7105,cm promo,11.8,24.68,8.89,1.42,224.59,146.68,648.97,240.78,37.1
SKU107106,Product Description 7106,temporary price reduction,69.81,14.75,59.51,9.23,210.1,63.15,27255.58,9026.91,33.12
SKU107107,Product Description 7107,temporary price reduction,4.85,18.6,3.95,6.85,211.03,90.31,750.5,245.11,32.66
SKU107108,Product Description 7108,weekly a flyer,62.54,36.73,39.57,2.85,105.78,113.77,6647.76,1919.88,28.88
SKU107109,Product Description 7109,weekly a flyer,15.79,34.95,10.27,6.3,39.68,199.03,4755.01,1649.62,34.69
SKU107110,Product Description 7110,weekly a flyer,94.63,23.06,72.81,4.35,31.43,152.14,4222.98,1504.17,35.62
SKU107111,Product Description 7111,weekly b flyer,93.44,13.33,80.98,6.54,153.37,193.49,40166.08,5896.3,14.68
SKU107112,Product Description 7112,weekly a flyer,24.1,11.76,21.27,5.0,207.91,139.24,4615.59,1500.71,32.51
SKU107113,Product Description 7113,cm promo,62.21,38.39,38.33,5.11,225.53,55.27,11958.96,2768.72,23.15
SKU107114,Product Description 7114,temporary price reduction,4.74,12.1,4.17,7.49,75.74,58.92,1071.69,364.6,34.02
SKU107115,Product Description 7115,cm promo,93.32,33.29,62.26,6.33,83.65,164.85,20981.62,5297.31,25.25
SKU107116,Product Description 7116,weekly a flyer,53.25,17.91,43.71,1.26,29.71,86.69,21592.74,6844.6,31.7
SKU107117,Product Description 7117,weekly b flyer,6.24,39.5,3.78,1.12,194.73,75.3,412.02,154.08,37.4
SKU107118,Product Description 7118,weekly b flyer,35.56,17.89,29.2,3.4,72.54,189.13,11621.6,1224.3,10.53
SKU107119,Product Description 7119,temporary price reduction,9.53,17.3,7.88,4.59,122.83,4.62,3246.56,852.74,26.27
SKU107120,Product Description 7120,cm promo,40.51,27.31,29.45,3.11,232.58,105.94,2945.0,830.74,28.21
SKU107121,Product Description 7121,vendor flyer,67.65,38.65,41.5,6.69,189.29,155.47,3693.5,1256.76,34.03
SKU107122,Product Description 7122,cm promo,48.05,39.17,29.23,2.35,17.92,147.76,12276.6,3086.22,25.14
SKU107123,Product Description 7123,weekly a flyer,39.6,29.75,27.82,7.19,7.0,74.78,10682.88,2237.36,20.94
SKU107124,Product Description 7124,vendor flyer,13.68,31.41,9.38,7.84,197.91,108.06,2964.08,914.73,30.86
SKU107125,Product Description 7125,weekly b flyer,26.0,24.72,19.57,1.68,140.36,3.1,7397.46,1892.82,25.59
SKU107126,Product Description 7126,temporary price reduction,11.81,31.45,8.1,6.68,181.48,107.9,526.5,173.15,32.89
SKU107127,Product Description 7127,temporary price reduction,81.13,35.09,52.66,9.63,43.42,118.9,17377.8,4199.97,24.17
SKU107128,Product Description 7128,weekly b flyer,15.25,22.01,11.89,2.33,218.65,175.21,5528.85,905.82,16.38
SKU107129,Product Description 7129,weekly a flyer,60.35,26.7,44.24,9.14,194.46,43.73,11104.24,4241.11,38.19
