sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU100720,Product Description 720,weekly b flyer,65.45,5.67,61.74,1.31,132.74,161.98,15743.7,3236.42,20.56
SKU100721,Product Description 721,weekly b flyer,90.01,21.69,70.49,4.16,224.66,154.02,18961.81,7480.29,39.45
SKU100722,Product Description 722,vendor flyer,25.86,29.07,18.34,1.17,53.09,24.57,6033.86,1229.71,20.38
SKU100723,Product Description 723,temporary price reduction,92.85,30.29,64.72,2.5,10.53,129.49,11973.2,2567.35,21.44
SKU100724,Product Description 724,weekly a flyer,7.91,29.24,5.6,2.68,216.11,167.2,868.0,266.52,30.71
SKU100725,Product Description 725,weekly a flyer,93.57,9.71,84.49,4.96,146.39,116.32,14109.83,5280.77,37.43
SKU100726,Product Description 726,temporary price reduction,36.46,15.48,30.82,3.05,223.21,129.99,8814.52,3285.34,37.27
SKU100727,Product Description 727,vendor flyer,11.94,17.56,9.84,1.46,151.25,92.76,3522.72,433.41,12.3
SKU100728,Product Description 728,weekly b flyer,49.62,33.16,33.17,2.09,203.49,106.68,14495.29,2800.72,19.32
SKU100729,Product Description 729,weekly a flyer,27.16,14.76,23.15,1.9,110.27,8.81,3449.35,1248.21,36.19
SKU100730,Product Description 730,cm promo,29.92,12.37,26.22,9.74,188.72,128.51,8128.2,2381.42,29.3
SKU100731,Product Description 731,cm promo,32.11,38.51,19.74,7.71,228.7,18.13,6987.96,1553.11,22.23
SKU100732,Product Description 732,temporary price reduction,80.7,5.31,76.41,9.69,145.17,88.13,30793.23,4598.31,14.93
SKU100733,Product Description 733,vendor flyer,54.84,39.92,32.95,4.68,49.29,59.95,11038.25,4270.72,38.69
SKU100734,Product Description 734,weekly a flyer,32.51,28.69,23.18,3.14,70.86,109.99,8738.86,2875.17,32.9
SKU100735,Product Description 735,vendor flyer,61.81,34.0,40.8,8.08,53.67,28.42,6201.6,825.28,13.31
SKU100736,Product Description 736,weekly a flyer,72.18,15.31,61.13,3.6,65.48,138.95,6846.56,2719.8,39.73
SKU100737,Product Description 737,temporary price reduction,28.72,5.5,27.14,3.34,80.07,159.41,6079.36,2064.43,33.96
SKU100738,Product Description 738,temporary price reduction,42.53,30.83,29.42,2.71,141.01,34.34,9738.02,1093.51,11.23
SKU100739,Product Description 739,cm promo,13.94,34.2,9.17,1.73,149.06,22.65,4493.3,970.46,21.6
SKU100740,Product Description 740,vendor flyer,19.75,30.92,13.64,2.94,109.49,30.81,4664.88,1499.75,32.15
SKU100741,Product Description 741,cm promo,68.75,10.0,61.88,3.88,155.78,175.67,17017.0,6464.8,37.99
SKU100742,Product Description 742,vendor flyer,19.78,31.37,13.58,6.9,24.99,106.58,760.48,297.76,39.15
SKU100743,Product Description 743,cm promo,53.47,31.91,36.41,1.09,26.51,94.52,6408.16,2092.75,32.66
SKU100744,Product Description 744,weekly b flyer,71.49,28.05,51.44,2.5,47.1,23.13,24331.12,3298.19,13.56
SKU100745,Product Description 745,weekly b flyer,12.47,31.81,8.5,8.19,131.93,130.61,1198.5,329.86,27.52
SKU100746,Product Description 746,weekly b flyer,57.6,34.61,37.67,1.9,57.43,173.86,17780.24,3269.79,18.39
SKU100747,Product Description 747,weekly b flyer,27.14,26.48,19.95,3.76,74.4,165.98,4768.05,593.69,12.45
SKU100748,Product Description 748,weekly a flyer,96.37,8.1,88.56,8.71,103.08,125.96,36132.48,10029.94,27.76
SKU100749,Product Description 749,weekly b flyer,49.39,22.07,38.49,1.97,203.91,16.91,3925.98,1345.11,34.26
SKU100750,Product Description 750,temporary price reduction,80.99,7.72,74.74,1.29,8.4,24.25,21749.34,5325.64,24.49
SKU100751,Product Description 751,temporary price reduction,55.92,19.26,45.15,5.1,164.1,11.76,8172.15,1042.56,12.76
SKU100752,Product Description 752,weekly a flyer,6.25,19.25,5.05,3.37,168.87,52.98,2085.65,330.97,15.87
SKU100753,Product Description 753,weekly b flyer,64.05,7.31,59.37,5.85,200.67,28.86,9558.57,3634.66,38.03
SKU100754,Product Description 754,weekly b flyer,95.24,17.21,78.85,8.14,233.52,53.49,36113.3,6941.99,19.22
SKU100755,Product Description 755,weekly b flyer,60.96,8.88,55.54,1.8,9.93,78.24,3110.24,710.47,22.84
SKU100756,Product Description 756,cm promo,82.28,33.29,54.89,6.02,42.68,188.71,15314.31,1956.57,12.78
SKU100757,Product Description 757,vendor flyer,88.65,38.17,54.81,5.3,222.11,122.85,11236.05,4081.56,36.33
SKU100758,Product Description 758,cm promo,24.35,7.53,22.52,1.87,117.34,167.32,5539.92,1328.41,23.98
SKU100759,Product Description 759,vendor flyer,22.78,38.43,14.03,6.43,143.32,142.65,5219.16,710.65,13.62
SKU100760,Product Description 760,weekly b flyer,61.88,23.29,47.47,3.1,167.44,24.28,19605.11,5430.48,27.7
SKU100761,Product Description 761,weekly b flyer,42.28,15.48,35.73,5.13,171.37,147.71,9718.56,2482.14,25.54
SKU100762,Product Description 762,cm promo,84.31,7.69,77.83,1.28,233.28,56.47,32377.28,12266.51,37.89
SKU100763,Product Description 763,cm promo,90.2,22.52,69.89,4.87,249.25,128.54,20897.11,6615.12,31.66
SKU100764,Product Description 764,vendor flyer,36.64,32.81,24.62,3.41,181.44,69.51,11152.86,3375.39,30.26
SKU100765,Product Description 765,temporary price reduction,25.21,29.75,17.71,8.31,75.37,199.54,2337.72,272.26,11.65
SKU100766,Product Description 766,vendor flyer,78.49,6.76,73.19,1.04,220.54,54.18,21151.91,6667.08,31.52
SKU100767,Product Description 767,cm promo,28.93,7.55,26.75,4.48,17.06,57.27,11475.75,3003.66,26.17
SKU100768,Product Description 768,cm promo,82.62,19.1,66.84,4.86,61.61,186.27,29676.96,5894.1,19.86
SKU100769,Product Description 769,weekly a flyer,43.53,15.34,36.85,7.39,224.86,6.88,15071.65,5295.35,35.13
SKU100770,Product Description 770,cm promo,67.42,13.13,58.57,5.96,67.77,139.94,21788.04,5535.63,25.41
SKU100771,Product Description 771,weekly a flyer,11.36,14.84,9.67,6.84,59.06,145.61,3017.04,538.36,17.84
SKU100772,Product Description 772,temporary price reduction,63.14,33.12,42.23,7.88,38.84,167.6,19256.88,2694.87,13.99
SKU100773,Product Description 773,vendor flyer,46.27,37.52,28.91,8.69,215.48,194.94,6880.58,1459.52,21.21
SKU100774,Product Description 774,vendor flyer,59.49,19.18,48.08,3.48,127.51,195.17,19953.2,3976.35,19.93
SKU100775,Product Description 775,weekly a flyer,18.47,36.71,11.69,5.61,170.35,14.92,3962.91,1435.03,36.21
SKU100776,Product Description 776,vendor flyer,74.21,16.25,62.15,8.48,63.57,164.72,25543.65,2969.88,11.63
SKU100777,Product Description 777,cm promo,86.55,21.68,67.79,9.9,190.72,129.97,30641.08,11037.77,36.02
SKU100778,Product Description 778,weekly b flyer,23.24,12.91,20.24,8.95,191.2,130.17,2165.68,362.96,16.76
SKU100779,Product Description 779,weekly a flyer,11.38,27.42,8.26,4.03,81.59,27.41,479.08,153.57,32.06
SKU100780,Product Description 780,vendor flyer,4.32,39.26,2.62,2.35,105.62,130.74,924.86,110.91,11.99
SKU100781,Product Description 781,weekly a flyer,64.91,26.12,47.95,5.15,56.37,196.53,7863.8,1447.03,18.4
SKU100782,Product Description 782,weekly a flyer,61.5,17.52,50.72,7.55,244.26,182.54,13136.48,2283.85,17.39
SKU100783,Product Description 783,weekly b flyer,55.58,27.67,40.2,5.18,163.17,88.95,3618.0,1209.43,33.43
SKU100784,Product Description 784,cm promo,24.73,9.3,22.43,5.09,233.96,9.91,7917.79,2114.75,26.71
SKU100785,Product Description 785,weekly a flyer,40.31,36.1,25.76,8.46,79.33,73.73,5718.72,1227.56,21.47
SKU100786,Product Description 786,vendor flyer,60.26,22.61,46.64,3.93,196.56,165.63,13199.12,2230.76,16.9
SKU100787,Product Description 787,temporary price reduction,50.68,20.73,40.18,8.67,192.64,140.9,13259.4,4890.23,36.88
SKU100788,Product Description 788,weekly a flyer,98.8,25.51,73.6,4.36,174.46,92.95,30985.6,3448.4,11.13
SKU100789,Product Description 789,weekly a flyer,15.37,26.87,11.24,3.62,241.58,12.91,1427.48,189.76,13.29
SKU100790,Product Description 790,weekly b flyer,70.12,7.51,64.85,4.81,101.42,86.53,10181.45,3246.82,31.89
SKU100791,Product Description 791,cm promo,41.62,28.89,29.6,7.74,37.03,94.87,9768.0,1496.18,15.32
SKU100792,Product Description 792,temporary price reduction,43.96,13.47,38.04,1.7,169.57,185.85,17194.08,4204.0,24.45
SKU100793,Product Description 793,vendor flyer,72.32,29.99,50.63,2.37,183.68,128.94,4455.44,1164.91,26.15
SKU100794,Product Description 794,temporary price reduction,69.86,33.79,46.26,9.54,145.89,63.71,7771.68,2375.57,30.57
SKU100795,Product Description 795,vendor flyer,99.14,33.14,66.29,2.17,55.67,106.01,25455.36,5745.51,22.57
SKU100796,Product Description 796,cm promo,14.58,24.34,11.03,5.89,128.59,15.08,4246.55,768.77,18.1
SKU100797,Product Description 797,vendor flyer,12.2,23.21,9.37,6.0,81.49,194.57,712.12,197.06,27.67
SKU100798,Product Description 798,weekly b flyer,72.99,10.0,65.69,5.15,109.73,73.29,10050.57,2123.02,21.12
SKU100799,Product Description 799,weekly b flyer,58.68,32.14,39.82,6.63,163.08,96.62,4897.86,931.6,19.02
SKU100800,Product Description 800,weekly b flyer,28.87,14.5,24.68,2.68,187.58,72.35,5923.2,1105.64,18.67
SKU100801,Product Description 801,weekly b flyer,9.78,22.38,7.59,5.75,61.9,137.14,2831.07,1088.29,38.44
SKU100802,Product Description 802,temporary price reduction,10.39,14.95,8.84,4.04,104.3,133.12,1732.64,246.17,14.21
SKU100803,Product Description 803,cm promo,89.63,9.68,80.95,6.79,70.94,143.63,24608.8,6460.4,26.25
SKU100804,Product Description 804,vendor flyer,20.8,27.03,15.18,1.84,53.66,55.09,5054.94,1624.03,32.13
SKU100805,Product Description 805,vendor flyer,33.69,6.9,31.36,5.92,196.93,64.5,8216.32,2690.6,32.75
SKU100806,Product Description 806,weekly b flyer,24.21,31.2,16.66,2.26,227.77,26.8,2865.52,730.98,25.51
SKU100807,Product Description 807,weekly b flyer,36.79,16.12,30.86,3.15,95.71,131.79,7869.3,1054.1,13.4
SKU100808,Product Description 808,weekly a flyer,8.8,5.0,8.36,2.58,189.06,9.88,3895.76,1116.12,28.65
SKU100809,Product Description 809,cm promo,52.87,22.89,40.77,2.24,224.76,120.34,11782.53,2062.91,17.51
SKU100810,Product Description 810,temporary price reduction,8.63,6.64,8.06,8.34,212.3,174.2,3570.58,1324.52,37.1
SKU100811,Product Description 811,vendor flyer,80.43,14.67,68.63,3.21,49.79,178.38,26628.44,6848.38,25.72
SKU100812,Product Description 812,weekly a flyer,24.9,29.74,17.49,9.31,239.29,90.91,5859.15,600.53,10.25
SKU100813,Product Description 813,weekly a flyer,54.92,7.19,50.97,9.71,97.29,92.94,3618.87,611.11,16.89
SKU100814,Product Description 814,vendor flyer,88.25,34.38,57.91,5.93,88.11,17.24,17836.28,6008.0,33.68
SKU100815,Product Description 815,temporary price reduction,65.79,5.13,62.41,1.86,20.3,134.81,25338.46,6323.66,24.96
SKU100816,Product Description 816,weekly a flyer,54.23,13.64,46.83,4.06,124.11,164.61,7211.82,2379.27,32.99
SKU100817,Product Description 817,weekly a flyer,33.78,30.93,23.33,8.08,31.71,50.44,11221.73,3109.9,27.71
SKU100818,Product Description 818,cm promo,34.63,16.07,29.07,3.99,65.89,85.42,8924.49,1481.24,16.6
SKU100819,Product Description 819,temporary price reduction,67.61,8.57,61.82,1.33,82.65,168.09,15640.46,2637.49,16.86
SKU100820,Product Description 820,weekly a flyer,99.43,17.61,81.92,5.79,203.16,175.67,29409.28,9751.23,33.16
SKU100821,Product Description 821,temporary price reduction,66.86,14.46,57.19,8.53,219.49,50.15,17786.09,2193.61,12.33
SKU100822,Product Description 822,vendor flyer,56.66,34.49,37.12,8.06,79.1,111.01,5790.72,1286.87,22.22
SKU100823,Product Description 823,weekly b flyer,73.6,15.97,61.85,2.16,215.38,40.11,18555.0,5307.15,28.6
SKU100824,Product Description 824,weekly a flyer,47.59,32.61,32.07,6.89,215.02,22.17,15169.11,3783.47,24.94
SKU100825,Product Description 825,cm promo,7.89,36.22,5.03,2.59,192.34,182.4,1358.1,296.72,21.85
SKU100826,Product Description 826,vendor flyer,57.11,20.18,45.58,2.57,40.94,164.46,19508.24,4526.55,23.2
SKU100827,Product Description 827,temporary price reduction,95.85,36.85,60.53,8.8,174.13,152.49,16403.63,4167.81,25.41
SKU100828,Product Description 828,vendor flyer,19.18,18.21,15.69,2.87,236.53,11.66,4816.83,1197.08,24.85
SKU100829,Product Description 829,weekly a flyer,69.62,38.74,42.65,3.0,172.22,169.06,10662.5,3700.7,34.71
SKU100830,Product Description 830,temporary price reduction,21.69,8.13,19.93,0.51,86.25,88.73,8290.88,1294.87,15.62
SKU100831,Product Description 831,weekly b flyer,54.51,29.05,38.68,8.77,127.64,69.79,11874.76,2819.92,23.75
SKU100832,Product Description 832,vendor flyer,11.47,22.28,8.91,8.03,163.2,110.2,3546.18,1279.02,36.07
SKU100833,Product Description 833,weekly a flyer,46.14,18.57,37.57,6.46,130.09,20.09,10294.18,1751.58,17.02
SKU100834,Product Description 834,cm promo,76.1,27.14,55.44,7.63,34.39,151.82,13915.44,1673.57,12.03
SKU100835,Product Description 835,temporary price reduction,36.06,29.63,25.37,1.94,81.46,117.32,6976.75,807.96,11.58
SKU100836,Product Description 836,vendor flyer,67.16,5.15,63.7,4.85,201.59,38.94,18154.5,5252.0,28.93
SKU100837,Product Description 837,vendor flyer,79.95,10.84,71.28,3.84,216.05,39.27,16536.96,5942.47,35.93
SKU100838,Product Description 838,weekly b flyer,92.86,29.96,65.04,1.39,38.64,38.48,16194.96,3959.35,24.45
SKU100839,Product Description 839,weekly b flyer,24.99,28.32,17.91,5.12,238.33,13.29,7271.46,2662.93,36.62
SKU100840,Product Description 840,cm promo,41.13,38.81,25.17,9.25,85.56,118.38,7425.15,889.56,11.98
SKU100841,Product Description 841,cm promo,16.94,31.64,11.58,0.88,167.27,168.39,5708.94,1969.16,34.49
SKU100842,Product Description 842,weekly a flyer,99.26,38.28,61.27,3.27,189.2,5.46,24630.54,7984.49,32.42
SKU100843,Product Description 843,weekly a flyer,92.85,29.59,65.38,2.47,203.93,11.7,10460.8,2908.2,27.8
SKU100844,Product Description 844,cm promo,54.92,15.43,46.44,2.76,236.71,115.41,2554.2,728.08,28.51
SKU100845,Product Description 845,cm promo,84.52,8.69,77.18,9.13,81.67,164.26,21996.3,3554.63,16.16
SKU100846,Product Description 846,temporary price reduction,53.05,32.36,35.88,4.95,215.33,66.69,6314.88,1661.48,26.31
SKU100847,Product Description 847,weekly b flyer,63.11,27.55,45.73,4.93,37.26,71.22,6996.69,2440.23,34.88
SKU100848,Product Description 848,weekly a flyer,10.73,6.69,10.01,7.73,177.74,120.08,2862.86,915.65,31.98
SKU100849,Product Description 849,weekly b flyer,76.02,17.6,62.64,1.97,186.78,56.29,28313.28,7000.91,24.73
SKU100850,Product Description 850,weekly b flyer,14.52,38.49,8.93,5.13,171.04,7.27,1821.72,648.1,35.58
SKU100851,Product Description 851,cm promo,82.95,22.51,64.27,4.58,66.82,147.58,19666.62,4257.89,21.65
SKU100852,Product Description 852,temporary price reduction,78.64,20.15,62.8,6.17,218.9,125.88,17835.2,4107.02,23.03
SKU100853,Product Description 853,vendor flyer,71.46,21.02,56.44,10.0,46.37,116.99,19076.72,3540.44,18.56
SKU100854,Product Description 854,temporary price reduction,5.54,12.31,4.86,7.81,18.14,148.85,432.54,51.34,11.87
SKU100855,Product Description 855,temporary price reduction,31.71,17.9,26.03,4.28,180.78,135.7,8772.11,1108.12,12.63
SKU100856,Product Description 856,weekly b flyer,27.79,17.94,22.8,8.36,121.49,42.76,5608.8,651.62,11.62
SKU100857,Product Description 857,temporary price reduction,37.29,6.83,34.74,2.12,213.03,71.79,11186.28,3653.27,32.66
SKU100858,Product Description 858,weekly a flyer,10.59,31.86,7.22,0.79,98.93,26.97,3111.82,1121.91,36.05
SKU100859,Product Description 859,weekly b flyer,93.82,19.58,75.45,2.44,46.23,27.71,23615.85,7304.78,30.93
SKU100860,Product Description 860,weekly a flyer,56.27,33.78,37.26,3.73,209.93,135.89,3949.56,519.27,13.15
SKU100861,Product Description 861,vendor flyer,31.94,34.76,20.84,5.35,139.48,172.0,7231.48,783.78,10.84
SKU100862,Product Description 862,weekly b flyer,40.9,12.42,35.82,6.34,51.35,192.62,5265.54,748.77,14.22
SKU100863,Product Description 863,vendor flyer,45.83,28.01,32.99,9.15,181.49,126.41,6136.14,2251.93,36.7
SKU100864,Product Description 864,weekly b flyer,60.86,21.53,47.76,5.34,130.22,38.45,20298.0,2349.93,11.58
SKU100865,Product Description 865,cm promo,52.54,35.81,33.73,5.26,153.06,22.92,4587.28,1252.29,27.3
SKU100866,Product Description 866,temporary price reduction,92.1,12.55,80.54,0.98,117.92,162.94,37692.72,14971.81,39.72
SKU100867,Product Description 867,cm promo,50.7,28.72,36.14,0.83,208.03,116.59,10516.74,2810.93,26.73
SKU100868,Product Description 868,vendor flyer,99.23,26.27,73.16,5.74,208.24,124.42,18143.68,7006.71,38.62
SKU100869,Product Description 869,temporary price reduction,85.44,15.34,72.34,4.66,178.8,156.73,35157.24,8326.52,23.68
SKU100870,Product Description 870,weekly b flyer,22.43,9.78,20.24,8.47,30.82,141.25,7266.16,2168.47,29.84
SKU100871,Product Description 871,temporary price reduction,93.2,27.81,67.28,2.03,210.52,167.22,8948.24,2308.37,25.8
SKU100872,Product Description 872,weekly a flyer,13.4,30.85,9.27,0.74,169.4,13.13,2697.57,582.81,21.61
SKU100873,Product Description 873,temporary price reduction,82.11,16.05,68.93,4.77,175.77,150.01,22746.9,3170.0,13.94
SKU100874,Product Description 874,weekly a flyer,39.3,27.57,28.47,2.76,93.93,170.47,10590.84,2133.31,20.14
SKU100875,Product Description 875,temporary price reduction,88.04,18.83,71.46,0.97,220.42,58.65,21509.46,5802.94,26.98
SKU100876,Product Description 876,weekly a flyer,87.07,29.96,60.98,7.38,182.72,128.81,14574.22,2246.93,15.42
SKU100877,Product Description 877,vendor flyer,80.98,11.97,71.28,1.56,32.58,64.2,34784.64,4463.75,12.83
SKU100878,Product Description 878,cm promo,79.42,36.16,50.7,6.28,104.91,191.68,24285.3,8841.6,36.41
SKU100879,Product Description 879,weekly b flyer,31.86,15.06,27.06,3.17,222.16,8.62,5439.06,1307.66,24.04
SKU100880,Product Description 880,temporary price reduction,9.93,17.87,8.16,2.15,16.56,116.8,2864.16,901.2,31.46
SKU100881,Product Description 881,cm promo,41.49,7.03,38.57,4.11,240.55,34.97,12612.39,4866.89,38.59
SKU100882,Product Description 882,weekly b flyer,19.01,8.9,17.32,8.11,171.39,143.02,3256.16,649.4,19.94
SKU100883,Product Description 883,weekly b flyer,70.11,23.06,53.95,4.22,159.69,36.83,12138.75,1713.61,14.12
SKU100884,Product Description 884,weekly a flyer,35.92,14.37,30.76,7.63,71.29,48.61,1753.32,615.64,35.11
SKU100885,Product Description 885,vendor flyer,97.61,34.24,64.19,1.69,65.95,99.89,22081.36,3450.78,15.63
SKU100886,Product Description 886,vendor flyer,64.82,5.51,61.25,7.84,235.8,183.14,17395.0,2504.55,14.4
SKU100887,Product Description 887,cm promo,82.6,18.27,67.51,2.75,78.08,43.92,14312.12,1799.0,12.57
SKU100888,Product Description 888,vendor flyer,14.99,16.81,12.47,6.94,195.0,30.56,1222.06,391.57,32.04
SKU100889,Product Description 889,temporary price reduction,86.48,5.68,81.57,5.87,101.31,152.28,28631.07,3688.08,12.88
SKU100890,Product Description 890,vendor flyer,92.43,9.35,83.79,9.33,39.12,101.12,7289.73,2214.63,30.38
SKU100891,Product Description 891,cm promo,49.73,19.48,40.04,4.18,7.63,182.53,7407.4,1735.54,23.43
SKU100892,Product Description 892,vendor flyer,61.41,22.25,47.75,1.13,138.34,31.03,17142.25,6597.16,38.48
SKU100893,Product Description 893,temporary price reduction,76.95,19.15,62.21,0.68,244.07,129.89,29238.7,11310.57,38.68
SKU100894,Product Description 894,weekly a flyer,19.13,23.58,14.62,8.36,95.44,48.11,3918.16,720.5,18.39
SKU100895,Product Description 895,cm promo,51.25,25.83,38.01,5.48,92.51,33.04,15089.97,4023.83,26.67
SKU100896,Product Description 896,weekly a flyer,41.07,5.35,38.87,7.86,89.3,137.32,13410.15,4332.98,32.31
SKU100897,Product Description 897,weekly a flyer,16.34,21.24,12.87,2.73,132.53,119.55,1068.21,366.26,34.29
SKU100898,Product Description 898,weekly a flyer,38.02,38.72,23.3,3.78,112.96,151.46,9343.3,1859.45,19.9
SKU100899,Product Description 899,weekly b flyer,8.68,23.17,6.67,0.79,220.58,63.27,853.76,341.4,39.99
SKU100900,Product Description 900,weekly b flyer,4.53,28.71,3.23,9.63,128.85,90.7,920.55,145.66,15.82
SKU100901,Product Description 901,weekly a flyer,15.25,15.92,12.82,6.84,129.4,82.28,5538.24,2083.62,37.62
SKU100902,Product Description 902,cm promo,96.39,32.09,65.46,9.37,38.9,196.85,21078.12,7220.38,34.26
SKU100903,Product Description 903,temporary price reduction,55.85,32.05,37.95,3.02,245.77,59.87,7969.5,2264.37,28.41
SKU100904,Product Description 904,temporary price reduction,96.65,23.25,74.18,6.31,66.24,60.37,16616.32,4229.56,25.45
SKU100905,Product Description 905,vendor flyer,44.38,39.16,27.0,6.95,22.97,72.2,11205.0,3288.68,29.35
SKU100906,Product Description 906,cm promo,32.56,9.39,29.5,3.52,167.47,113.79,10531.5,3199.33,30.38
SKU100907,Product Description 907,weekly b flyer,51.6,5.59,48.71,8.56,150.86,51.96,20604.33,2283.48,11.08
SKU100908,Product Description 908,weekly a flyer,45.07,31.96,30.67,9.5,106.71,183.23,8280.9,1718.5,20.75
SKU100909,Product Description 909,vendor flyer,12.36,33.25,8.25,8.91,108.44,54.61,478.5,188.04,39.3
SKU100910,Product Description 910,temporary price reduction,64.8,9.21,58.83,7.52,197.34,179.37,19884.54,5387.66,27.09
SKU100911,Product Description 911,weekly b flyer,23.17,14.3,19.86,3.14,52.95,22.49,9790.98,1346.23,13.75
SKU100912,Product Description 912,weekly b flyer,62.72,5.61,59.2,3.18,205.96,132.0,9590.4,2968.83,30.96
SKU100913,Product Description 913,weekly a flyer,65.72,15.27,55.69,9.65,163.94,181.58,14145.26,5256.85,37.16
SKU100914,Product Description 914,temporary price reduction,16.9,32.06,11.48,0.6,107.65,35.41,5211.92,898.98,17.25
SKU100915,Product Description 915,cm promo,8.01,23.13,6.16,7.3,117.22,193.73,1447.6,315.86,21.82
SKU100916,Product Description 916,weekly b flyer,78.51,17.18,65.02,7.21,67.88,91.67,25357.8,5804.56,22.89
SKU100917,Product Description 917,weekly a flyer,47.06,18.01,38.58,6.42,189.27,189.25,9490.68,3643.73,38.39
SKU100918,Product Description 918,cm promo,7.7,5.05,7.31,9.91,130.65,136.01,2302.65,824.0,35.78
SKU100919,Product Description 919,temporary price reduction,99.5,15.49,84.08,3.46,83.61,61.71,26148.88,5575.86,21.32
SKU100920,Product Description 920,weekly b flyer,7.66,27.63,5.54,3.73,151.03,39.28,1645.38,555.57,33.77
SKU100921,Product Description 921,cm promo,70.11,39.1,42.7,1.25,248.95,62.14,7002.8,1742.15,24.88
SKU100922,Product Description 922,cm promo,98.4,34.65,64.31,4.71,111.64,20.42,10932.7,2585.97,23.65
SKU100923,Product Description 923,cm promo,25.44,5.83,23.96,2.98,230.57,30.49,4552.4,1433.77,31.49
SKU100924,Product Description 924,weekly b flyer,15.94,36.45,10.13,3.76,89.53,22.72,1154.82,133.35,11.55
SKU100925,Product Description 925,weekly b flyer,13.9,32.41,9.39,8.43,18.41,85.74,3051.75,449.4,14.73
SKU100926,Product Description 926,vendor flyer,31.72,32.31,21.47,9.39,55.04,159.52,7772.14,1424.54,18.33
SKU100927,Product Description 927,temporary price reduction,11.9,21.03,9.4,2.26,107.58,29.99,2707.2,1019.54,37.66
SKU100928,Product Description 928,weekly a flyer,69.83,18.93,56.61,4.04,58.81,27.8,19870.11,7315.4,36.82
SKU100929,Product Description 929,cm promo,8.1,15.6,6.84,9.32,5.06,129.4,3016.44,760.64,25.22
SKU100930,Product Description 930,vendor flyer,51.92,7.3,48.13,1.09,229.18,41.04,2839.67,998.96,35.18
SKU100931,Product Description 931,weekly a flyer,99.68,12.99,86.73,1.38,211.75,21.33,36253.14,3861.7,10.65
SKU100932,Product Description 932,vendor flyer,81.77,13.63,70.62,2.05,186.86,35.04,19914.84,7018.86,35.24
SKU100933,Product Description 933,weekly b flyer,62.29,21.94,48.62,6.15,46.11,184.9,11863.28,3010.42,25.38
SKU100934,Product Description 934,cm promo,32.01,31.16,22.04,1.93,34.49,164.65,9785.76,2845.34,29.08
SKU100935,Product Description 935,weekly a flyer,63.14,21.58,49.51,9.7,21.56,72.1,3020.11,628.74,20.82
SKU100936,Product Description 936,weekly a flyer,53.65,7.02,49.88,4.74,182.39,131.85,22096.84,7983.35,36.13
SKU100937,Product Description 937,weekly a flyer,43.76,38.52,26.9,5.26,232.56,108.38,12320.2,3337.6,27.09
SKU100938,Product Description 938,weekly a flyer,14.81,38.0,9.18,2.84,110.48,136.07,2074.68,658.89,31.76
SKU100939,Product Description 939,weekly a flyer,88.89,32.48,60.02,4.97,34.19,137.17,13564.52,1813.23,13.37
SKU100940,Product Description 940,vendor flyer,46.08,39.7,27.79,6.79,130.54,126.49,7392.14,2866.85,38.78
SKU100941,Product Description 941,cm promo,21.07,24.06,16.0,7.64,90.46,54.69,960.0,120.85,12.59
SKU100942,Product Description 942,weekly b flyer,38.04,38.7,23.32,7.66,96.83,9.72,11543.4,1732.68,15.01
SKU100943,Product Description 943,weekly b flyer,42.58,7.65,39.32,5.99,157.23,92.2,6566.44,2040.38,31.07
SKU100944,Product Description 944,weekly b flyer,83.1,17.8,68.31,9.09,181.09,178.41,14550.03,2374.75,16.32
SKU100945,Product Description 945,weekly b flyer,73.89,12.89,64.37,8.27,32.1,114.76,5664.56,2212.78,39.06
SKU100946,Product Description 946,vendor flyer,77.39,11.85,68.22,7.69,13.72,166.81,6958.44,765.01,10.99
SKU100947,Product Description 947,temporary price reduction,3.08,9.93,2.77,1.03,248.61,198.34,739.59,179.0,24.2
SKU100948,Product Description 948,cm promo,42.78,26.78,31.32,0.57,62.02,34.4,7986.6,2467.98,30.9
SKU100949,Product Description 949,weekly a flyer,49.17,32.35,33.27,2.52,18.19,138.97,12010.47,3497.75,29.12
SKU100950,Product Description 950,temporary price reduction,3.88,25.24,2.9,6.8,51.52,135.51,1186.1,450.81,38.01
SKU100951,Product Description 951,weekly b flyer,27.46,10.14,24.67,4.41,14.54,196.03,10706.78,1104.89,10.32
SKU100952,Product Description 952,temporary price reduction,76.51,33.39,50.96,4.32,100.99,197.15,5350.8,2077.25,38.82
SKU100953,Product Description 953,cm promo,15.44,27.26,11.23,8.9,201.59,137.96,1875.41,381.7,20.35
SKU100954,Product Description 954,weekly a flyer,54.46,18.59,44.34,9.01,88.6,50.24,19376.58,5177.02,26.72
SKU100955,Product Description 955,weekly a flyer,23.09,28.59,16.49,9.14,113.82,160.11,4979.98,574.32,11.53
SKU100956,Product Description 956,cm promo,3.19,14.1,2.74,3.48,170.52,23.19,917.9,299.42,32.62
SKU100957,Product Description 957,cm promo,25.64,17.08,21.26,7.07,129.68,156.58,6739.42,1619.98,24.04
SKU100958,Product Description 958,weekly b flyer,97.64,37.11,61.4,3.08,216.05,182.22,20876.0,5329.5,25.53
SKU100959,Product Description 959,weekly a flyer,80.55,15.17,68.33,2.31,217.18,77.8,26102.06,4936.95,18.91
