sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU103918,Product Description 3918,temporary price reduction,40.69,32.52,27.46,6.0,197.93,111.38,9281.48,1479.97,15.95
SKU103919,Product Description 3919,weekly a flyer,50.24,36.15,32.08,4.9,23.11,197.62,5838.56,2089.77,35.79
SKU103920,Product Description 3920,weekly a flyer,88.3,24.35,66.8,2.1,104.75,159.09,28590.4,11036.81,38.6
SKU103921,Product Description 3921,cm promo,42.47,38.87,25.96,0.68,87.64,77.33,10020.56,3728.09,37.2
SKU103922,Product Description 3922,temporary price reduction,54.67,39.87,32.88,6.29,197.37,116.02,12066.96,3764.53,31.2
SKU103923,Product Description 3923,weekly a flyer,6.83,9.08,6.21,9.25,105.52,125.41,707.94,110.86,15.66
SKU103924,Product Description 3924,weekly a flyer,2.23,34.73,1.46,1.51,172.72,164.9,362.08,109.92,30.36
SKU103925,Product Description 3925,temporary price reduction,25.99,22.49,20.14,2.5,152.6,147.82,3504.36,1206.56,34.43
SKU103926,Product Description 3926,weekly b flyer,68.7,18.56,55.95,4.02,244.03,114.72,22100.25,6215.64,28.12
SKU103927,Product Description 3927,weekly a flyer,13.88,26.46,10.21,8.18,234.76,134.5,2623.97,951.93,36.28
SKU103928,Product Description 3928,vendor flyer,13.15,6.96,12.23,3.06,109.79,149.69,3143.11,813.86,25.89
SKU103929,Product Description 3929,temporary price reduction,42.27,22.73,32.66,8.88,182.28,28.36,11398.34,2249.28,19.73
SKU103930,Product Description 3930,weekly a flyer,65.49,35.48,42.25,1.02,208.22,41.69,7182.5,2078.22,28.93
SKU103931,Product Description 3931,cm promo,71.78,12.47,62.83,9.44,225.23,138.34,12000.53,4175.18,34.79
SKU103932,Product Description 3932,vendor flyer,19.49,19.92,15.61,5.83,21.69,170.38,6181.56,1632.18,26.4
SKU103933,Product Description 3933,weekly a flyer,9.8,37.88,6.09,6.76,79.01,83.03,645.54,110.55,17.13
SKU103934,Product Description 3934,vendor flyer,94.16,20.0,75.33,3.99,83.46,196.02,26591.49,10025.57,37.7
SKU103935,Product Description 3935,vendor flyer,27.55,17.54,22.72,7.93,111.44,44.78,4407.68,1669.27,37.87
SKU103936,Product Description 3936,weekly b flyer,85.63,20.42,68.15,2.08,46.47,84.51,6337.95,1930.33,30.46
SKU103937,Product Description 3937,vendor flyer,86.62,23.18,66.54,0.96,126.57,76.95,12043.74,3317.86,27.55
SKU103938,Product Description 3938,weekly b flyer,77.71,27.12,56.64,4.26,167.49,186.2,7363.2,2467.1,33.51
SKU103939,Product Description 3939,temporary price reduction,18.55,33.02,12.42,8.61,126.85,58.5,4992.84,1956.83,39.19
SKU103940,Product Description 3940,weekly b flyer,82.54,20.82,65.35,7.67,168.12,95.22,5162.65,1725.01,33.41
SKU103941,Product Description 3941,cm promo,77.39,33.61,51.38,5.41,21.28,39.07,21887.88,5896.35,26.94
SKU103942,Product Description 3942,weekly a flyer,60.48,23.68,46.16,5.94,219.62,105.21,18002.4,6772.0,37.62
SKU103943,Product Description 3943,temporary price reduction,35.05,16.85,29.15,1.73,235.07,171.77,7520.7,1393.08,18.52
SKU103944,Product Description 3944,temporary price reduction,27.73,28.03,19.96,8.49,156.39,62.2,5828.32,1365.98,23.44
SKU103945,Product Description 3945,cm promo,13.95,30.12,9.75,7.98,220.94,162.54,2262.0,609.99,26.97
SKU103946,Product Description 3946,weekly b flyer,51.96,24.53,39.21,6.74,37.2,182.44,8116.47,1983.56,24.44
SKU103947,Product Description 3947,weekly a flyer,59.36,6.98,55.22,4.93,200.37,16.45,10767.9,2188.66,20.33
SKU103948,Product Description 3948,weekly b flyer,37.22,10.95,33.15,9.66,34.19,151.77,12895.35,1309.66,10.16
SKU103949,Product Description 3949,vendor flyer,48.59,14.99,41.31,8.85,104.96,52.56,16647.93,2787.93,16.75
SKU103950,Product Description 3950,weekly b flyer,37.62,14.89,32.02,6.62,84.34,36.71,9029.64,2148.07,23.79
SKU103951,Product Description 3951,temporary price reduction,64.82,28.57,46.3,4.03,148.47,121.02,6528.3,1102.24,16.88
SKU103952,Product Description 3952,weekly a flyer,90.32,5.64,85.22,6.37,78.87,141.71,32213.16,8292.72,25.74
SKU103953,Product Description 3953,weekly b flyer,18.06,31.45,12.38,5.97,161.14,80.16,2735.98,839.2,30.67
SKU103954,Product Description 3954,weekly a flyer,39.38,14.29,33.75,4.25,95.01,9.76,8066.25,2592.59,32.14
SKU103955,Product Description 3955,weekly a flyer,15.81,15.85,13.3,3.41,215.89,181.92,1064.0,298.09,28.02
SKU103956,Product Description 3956,vendor flyer,63.24,23.48,48.39,4.37,160.3,146.69,7645.62,3053.01,39.93
SKU103957,Product Description 3957,vendor flyer,73.43,12.56,64.21,5.95,57.75,55.79,20611.41,7150.37,34.69
SKU103958,Product Description 3958,temporary price reduction,93.33,35.96,59.77,4.57,87.35,100.38,8606.88,3116.03,36.2
SKU103959,Product Description 3959,cm promo,29.33,7.99,26.99,3.0,212.62,7.5,3400.74,380.53,11.19
SKU103960,Product Description 3960,weekly a flyer,95.12,20.55,75.57,7.73,99.69,69.18,15114.0,5751.57,38.05
SKU103961,Product Description 3961,cm promo,8.2,34.73,5.35,5.55,136.27,105.46,1021.85,255.16,24.97
SKU103962,Product Description 3962,temporary price reduction,61.1,26.55,44.88,1.14,163.99,104.41,12566.4,1559.3,12.41
SKU103963,Product Description 3963,weekly a flyer,7.6,15.23,6.44,4.0,90.21,43.22,1977.08,430.5,21.77
SKU103964,Product Description 3964,weekly a flyer,89.59,19.73,71.92,8.91,77.02,155.8,32004.4,8046.52,25.14
SKU103965,Product Description 3965,cm promo,53.92,29.73,37.89,7.67,121.44,61.17,18603.99,3294.8,17.71
SKU103966,Product Description 3966,weekly b flyer,67.6,39.06,41.19,3.57,57.65,116.92,7290.63,2143.35,29.4
SKU103967,Product Description 3967,vendor flyer,83.49,36.26,53.22,9.41,74.63,55.76,21128.34,7223.48,34.19
SKU103968,Product Description 3968,weekly b flyer,16.73,16.99,13.89,1.23,20.21,86.18,3791.97,552.93,14.58
SKU103969,Product Description 3969,cm promo,5.78,39.94,3.47,9.63,79.47,43.09,808.51,309.68,38.3
SKU103970,Product Description 3970,vendor flyer,88.13,5.12,83.62,2.83,83.57,127.34,27510.98,4337.43,15.77
SKU103971,Product Description 3971,weekly b flyer,32.86,5.97,30.9,0.59,240.65,86.27,10567.8,3899.41,36.9
SKU103972,Product Description 3972,vendor flyer,14.64,33.83,9.69,4.62,149.48,5.19,755.82,160.48,21.23
SKU103973,Product Description 3973,weekly a flyer,47.91,11.98,42.17,3.91,197.91,7.58,14632.99,3759.01,25.69
SKU103974,Product Description 3974,weekly b flyer,60.63,7.13,56.31,5.62,16.12,95.28,3772.77,378.93,10.04
SKU103975,Product Description 3975,vendor flyer,5.04,13.3,4.37,8.07,31.1,38.28,786.6,223.1,28.36
SKU103976,Product Description 3976,vendor flyer,28.94,19.91,23.18,8.5,204.56,117.84,7371.24,831.58,11.28
SKU103977,Product Description 3977,vendor flyer,5.21,30.57,3.62,4.31,157.77,82.82,561.1,156.47,27.89
SKU103978,Product Description 3978,weekly b flyer,43.19,26.85,31.59,4.58,51.79,131.58,6507.54,1272.16,19.55
SKU103979,Product Description 3979,temporary price reduction,89.72,13.32,77.77,1.91,104.17,190.57,38807.23,8029.28,20.69
SKU103980,Product Description 3980,weekly b flyer,98.3,22.61,76.07,0.95,136.97,106.69,8215.56,3073.15,37.41
SKU103981,Product Description 3981,cm promo,64.43,37.42,40.32,6.59,211.68,157.9,5685.12,1006.21,17.7
SKU103982,Product Description 3982,weekly b flyer,17.84,33.53,11.86,1.11,19.8,151.1,5704.66,1924.75,33.74
SKU103983,Product Description 3983,vendor flyer,90.77,16.31,75.96,7.47,151.2,184.51,23471.64,6653.45,28.35
SKU103984,Product Description 3984,weekly a flyer,52.59,39.38,31.88,5.62,180.67,44.38,3188.0,527.1,16.53
SKU103985,Product Description 3985,weekly b flyer,17.07,29.8,11.98,2.39,244.58,165.81,2180.36,254.46,11.67
SKU103986,Product Description 3986,weekly b flyer,92.33,7.19,85.7,5.63,202.75,181.29,18511.2,4295.69,23.21
SKU103987,Product Description 3987,vendor flyer,76.23,6.23,71.48,2.24,72.68,79.77,24732.08,6039.19,24.42
SKU103988,Product Description 3988,weekly a flyer,73.71,10.89,65.68,4.67,178.85,64.14,3546.72,881.44,24.85
SKU103989,Product Description 3989,weekly a flyer,71.5,30.47,49.71,8.1,192.0,190.5,9196.35,1425.72,15.5
SKU103990,Product Description 3990,cm promo,21.63,11.43,19.16,4.89,183.79,126.27,5269.0,537.78,10.21
SKU103991,Product Description 3991,weekly b flyer,22.68,22.9,17.49,1.91,205.94,77.37,4075.17,855.47,20.99
SKU103992,Product Description 3992,weekly a flyer,69.45,8.26,63.71,7.38,226.41,158.78,29179.18,8357.3,28.64
SKU103993,Product Description 3993,weekly a flyer,23.53,37.23,14.77,2.27,29.12,62.29,2067.8,691.47,33.44
SKU103994,Product Description 3994,temporary price reduction,44.99,17.04,37.32,7.52,30.67,36.93,18100.2,6160.47,34.04
SKU103995,Product Description 3995,temporary price reduction,78.64,36.78,49.71,5.05,200.12,109.71,17746.47,2540.49,14.32
SKU103996,Product Description 3996,weekly a flyer,78.83,38.07,48.82,4.81,66.83,114.11,21480.8,2197.37,10.23
SKU103997,Product Description 3997,cm promo,46.42,5.21,44.0,8.59,19.34,165.5,10472.0,1995.99,19.06
SKU103998,Product Description 3998,weekly a flyer,79.63,21.24,62.71,7.23,103.3,92.49,22073.92,2499.9,11.33
SKU103999,Product Description 3999,vendor flyer,84.18,5.86,79.24,0.81,205.87,163.29,34231.68,10098.39,29.5
SKU104000,Product Description 4000,weekly b flyer,66.17,36.8,41.82,3.31,36.01,63.64,16184.34,3426.57,21.17
SKU104001,Product Description 4001,cm promo,24.39,23.14,18.75,8.77,169.6,115.92,6956.25,1714.68,24.65
SKU104002,Product Description 4002,vendor flyer,28.85,7.62,26.65,0.67,5.89,43.28,13111.8,3348.68,25.54
SKU104003,Product Description 4003,cm promo,32.85,8.86,29.94,5.68,31.89,78.32,5449.08,1145.88,21.03
SKU104004,Product Description 4004,vendor flyer,13.45,18.42,10.97,7.41,90.96,171.79,2424.37,744.04,30.69
SKU104005,Product Description 4005,weekly b flyer,28.77,37.91,17.86,6.41,25.48,44.77,8483.5,1762.98,20.78
SKU104006,Product Description 4006,weekly b flyer,22.53,29.25,15.94,7.73,212.25,162.43,4766.06,944.35,19.81
SKU104007,Product Description 4007,temporary price reduction,46.62,35.37,30.13,7.39,216.7,58.01,3314.3,494.38,14.92
SKU104008,Product Description 4008,vendor flyer,91.03,17.83,74.8,7.07,190.11,8.83,37100.8,6709.89,18.09
SKU104009,Product Description 4009,temporary price reduction,12.24,6.51,11.44,8.3,64.41,23.77,1132.56,344.37,30.41
SKU104010,Product Description 4010,vendor flyer,72.59,39.1,44.21,6.63,133.2,149.68,20822.91,5513.07,26.48
SKU104011,Product Description 4011,temporary price reduction,69.35,5.6,65.47,4.32,50.13,53.89,17807.84,6480.03,36.39
SKU104012,Product Description 4012,weekly b flyer,11.38,38.17,7.04,4.98,73.91,131.52,3428.48,1106.75,32.28
SKU104013,Product Description 4013,cm promo,92.41,17.9,75.87,7.31,131.42,140.44,16767.27,4086.46,24.37
SKU104014,Product Description 4014,temporary price reduction,57.71,5.35,54.62,8.82,185.08,70.33,24961.34,9230.0,36.98
SKU104015,Product Description 4015,vendor flyer,37.65,29.12,26.69,3.09,28.19,96.03,11556.77,2644.4,22.88
SKU104016,Product Description 4016,vendor flyer,76.14,39.32,46.2,3.75,77.69,81.95,17001.6,4810.03,28.29
SKU104017,Product Description 4017,weekly b flyer,27.22,38.8,16.66,9.34,232.02,189.58,4564.84,1778.33,38.96
SKU104018,Product Description 4018,vendor flyer,69.96,10.63,62.52,6.0,110.14,65.35,29509.44,7957.68,26.97
SKU104019,Product Description 4019,weekly a flyer,5.89,11.34,5.22,2.2,235.02,38.3,2322.9,733.24,31.57
SKU104020,Product Description 4020,cm promo,84.26,24.79,63.37,6.81,247.89,74.39,15208.8,5777.93,37.99
SKU104021,Product Description 4021,temporary price reduction,45.92,27.31,33.38,9.91,134.03,134.56,13619.04,4248.99,31.2
SKU104022,Product Description 4022,cm promo,64.4,30.88,44.51,8.32,75.57,140.08,13976.14,4357.36,31.18
SKU104023,Product Description 4023,weekly b flyer,23.68,11.34,21.0,7.58,198.74,184.96,6153.0,1805.77,29.35
SKU104024,Product Description 4024,temporary price reduction,68.35,38.57,41.99,2.48,44.03,176.59,5374.72,1558.98,29.01
SKU104025,Product Description 4025,temporary price reduction,77.68,27.36,56.43,8.82,66.75,59.09,22120.56,5996.19,27.11
SKU104026,Product Description 4026,weekly a flyer,48.37,34.65,31.61,5.49,197.3,92.12,13086.54,4873.59,37.24
SKU104027,Product Description 4027,weekly b flyer,62.54,23.9,47.59,8.95,111.24,149.96,3378.89,1346.21,39.84
SKU104028,Product Description 4028,vendor flyer,46.72,19.5,37.61,3.63,54.38,183.47,3196.85,572.87,17.92
SKU104029,Product Description 4029,weekly a flyer,89.62,39.2,54.49,1.09,164.53,68.76,20651.71,6170.65,29.88
SKU104030,Product Description 4030,weekly a flyer,50.79,25.37,37.9,5.02,184.53,90.0,7769.5,1677.56,21.59
SKU104031,Product Description 4031,cm promo,84.5,35.34,54.64,3.06,35.64,180.1,5737.2,1766.42,30.79
SKU104032,Product Description 4032,cm promo,80.53,38.37,49.63,7.29,72.86,72.98,20050.52,2100.17,10.47
SKU104033,Product Description 4033,cm promo,42.23,28.64,30.14,9.59,59.21,97.14,8951.58,2733.57,30.54
SKU104034,Product Description 4034,weekly a flyer,24.55,24.21,18.61,7.06,98.06,181.09,8597.82,1878.51,21.85
SKU104035,Product Description 4035,vendor flyer,41.8,5.12,39.66,8.93,192.04,160.84,12294.6,4106.5,33.4
SKU104036,Product Description 4036,temporary price reduction,82.97,6.4,77.66,4.8,179.86,50.2,23996.94,5871.07,24.47
SKU104037,Product Description 4037,cm promo,24.31,12.03,21.39,7.83,167.32,66.31,10352.76,2341.8,22.62
SKU104038,Product Description 4038,vendor flyer,53.39,11.51,47.24,8.51,6.54,71.89,3023.36,1043.52,34.52
SKU104039,Product Description 4039,weekly b flyer,81.0,13.92,69.73,7.25,39.83,182.72,16526.01,5997.34,36.29
SKU104040,Product Description 4040,cm promo,36.64,15.67,30.9,5.32,59.71,199.79,2317.5,250.1,10.79
SKU104041,Product Description 4041,temporary price reduction,64.94,17.6,53.51,6.45,71.63,155.25,3852.72,508.63,13.2
SKU104042,Product Description 4042,weekly b flyer,26.07,19.72,20.93,7.15,40.87,97.9,8999.9,1817.8,20.2
SKU104043,Product Description 4043,weekly b flyer,12.71,8.46,11.63,2.9,105.53,4.01,1767.76,250.46,14.17
SKU104044,Product Description 4044,temporary price reduction,79.85,6.48,74.67,8.19,23.42,140.1,5824.26,2162.73,37.13
SKU104045,Product Description 4045,cm promo,11.7,28.59,8.36,9.53,188.76,79.09,3268.76,592.26,18.12
SKU104046,Product Description 4046,weekly a flyer,28.6,23.81,21.79,4.92,197.99,127.33,2309.74,725.99,31.43
SKU104047,Product Description 4047,temporary price reduction,85.8,20.55,68.17,7.16,145.7,122.13,7566.87,1802.07,23.82
SKU104048,Product Description 4048,temporary price reduction,35.95,27.21,26.17,7.5,26.98,97.2,12875.64,2196.02,17.06
SKU104049,Product Description 4049,temporary price reduction,97.36,33.97,64.29,6.79,223.07,188.99,6236.13,2431.82,39.0
SKU104050,Product Description 4050,weekly b flyer,98.01,19.97,78.44,5.7,241.58,6.58,32631.04,6250.43,19.15
SKU104051,Product Description 4051,vendor flyer,28.29,27.44,20.53,8.88,54.58,143.0,1724.52,464.83,26.95
SKU104052,Product Description 4052,weekly a flyer,6.02,38.38,3.71,4.76,177.64,83.15,352.45,94.49,26.81
SKU104053,Product Description 4053,cm promo,71.1,34.39,46.65,1.08,211.27,143.33,3825.3,488.94,12.78
SKU104054,Product Description 4054,cm promo,46.2,19.91,37.0,8.52,137.26,135.69,13912.0,1976.6,14.21
SKU104055,Product Description 4055,vendor flyer,11.87,27.57,8.6,6.9,84.21,4.03,2365.0,905.18,38.27
SKU104056,Product Description 4056,temporary price reduction,71.34,11.2,63.35,8.57,122.25,58.5,19955.25,4280.51,21.45
SKU104057,Product Description 4057,weekly a flyer,5.06,24.62,3.81,1.82,130.51,39.44,1009.65,271.84,26.92
SKU104058,Product Description 4058,cm promo,87.28,39.35,52.94,0.79,103.16,35.06,14082.04,5135.1,36.47
SKU104059,Product Description 4059,cm promo,15.59,23.14,11.98,9.38,232.81,146.24,2695.5,390.0,14.47
SKU104060,Product Description 4060,temporary price reduction,14.48,37.47,9.05,1.9,187.25,49.43,841.65,318.6,37.85
SKU104061,Product Description 4061,vendor flyer,19.22,19.26,15.52,8.19,64.12,96.0,4159.36,1623.69,39.04
SKU104062,Product Description 4062,weekly a flyer,96.11,39.96,57.7,8.32,148.46,50.9,10097.5,3440.68,34.07
SKU104063,Product Description 4063,vendor flyer,69.93,25.27,52.26,7.23,173.73,116.89,21896.94,6765.85,30.9
SKU104064,Product Description 4064,vendor flyer,80.53,6.48,75.31,1.75,39.34,144.67,32232.68,12304.37,38.17
SKU104065,Product Description 4065,weekly a flyer,40.97,25.54,30.51,6.84,92.81,67.55,11227.68,2330.94,20.76
SKU104066,Product Description 4066,weekly a flyer,34.96,14.61,29.85,8.95,226.86,121.4,10566.9,2840.96,26.89
SKU104067,Product Description 4067,cm promo,24.98,6.14,23.45,4.54,143.96,165.32,5839.05,1613.58,27.63
SKU104068,Product Description 4068,cm promo,49.1,33.73,32.54,4.43,58.16,20.66,4360.36,1554.02,35.64
SKU104069,Product Description 4069,weekly a flyer,56.08,14.65,47.86,4.71,35.08,142.71,4307.4,1157.24,26.87
SKU104070,Product Description 4070,weekly b flyer,63.91,32.88,42.9,1.28,131.97,65.98,11154.0,3156.03,28.3
SKU104071,Product Description 4071,cm promo,27.2,15.09,23.1,8.97,139.18,26.28,9309.3,2652.29,28.49
SKU104072,Product Description 4072,weekly b flyer,94.97,11.8,83.76,8.76,86.93,110.04,7370.88,2465.04,33.44
SKU104073,Product Description 4073,weekly a flyer,18.64,39.09,11.35,9.98,159.45,46.8,4676.2,1738.0,37.17
SKU104074,Product Description 4074,cm promo,96.63,17.66,79.57,6.06,21.83,164.63,36283.92,11675.72,32.18
SKU104075,Product Description 4075,vendor flyer,3.46,26.05,2.56,7.64,40.56,10.49,814.08,162.67,19.98
SKU104076,Product Description 4076,weekly a flyer,49.15,26.35,36.2,2.43,138.84,21.53,14878.2,5625.79,37.81
SKU104077,Product Description 4077,temporary price reduction,34.67,24.62,26.14,6.84,20.14,105.16,10874.24,3102.45,28.53
SKU104078,Product Description 4078,weekly b flyer,46.01,37.01,28.98,6.67,220.82,118.61,6665.4,1637.6,24.57
SKU104079,Product Description 4079,weekly a flyer,57.93,28.61,41.36,9.06,39.83,146.52,11580.8,1286.1,11.11
SKU104080,Product Description 4080,weekly a flyer,44.69,19.13,36.14,8.39,170.11,53.33,4300.66,631.56,14.69
SKU104081,Product Description 4081,cm promo,42.65,35.18,27.64,9.42,100.84,168.67,10005.68,1250.87,12.5
SKU104082,Product Description 4082,cm promo,73.81,11.34,65.44,8.75,102.95,190.72,8180.0,1259.72,15.4
SKU104083,Product Description 4083,cm promo,69.22,24.05,52.57,8.75,192.4,100.81,25286.17,5645.53,22.33
SKU104084,Product Description 4084,temporary price reduction,83.66,38.27,51.64,1.11,127.37,152.59,16783.0,2379.22,14.18
SKU104085,Product Description 4085,cm promo,26.5,26.89,19.37,8.54,182.79,105.92,5481.71,1263.13,23.04
SKU104086,Product Description 4086,weekly a flyer,61.73,33.59,40.99,6.27,128.77,15.75,15043.33,4402.82,29.27
SKU104087,Product Description 4087,cm promo,59.35,27.87,42.81,4.11,150.26,66.57,20463.18,5899.48,28.83
SKU104088,Product Description 4088,vendor flyer,38.23,34.38,25.09,1.04,191.38,19.32,9233.12,2126.96,23.04
SKU104089,Product Description 4089,cm promo,49.63,38.06,30.74,6.94,153.79,197.8,5686.9,893.8,15.72
SKU104090,Product Description 4090,temporary price reduction,32.75,14.55,27.98,3.62,155.83,47.35,5679.94,2044.23,35.99
SKU104091,Product Description 4091,vendor flyer,15.9,10.94,14.16,4.94,198.36,127.91,4856.88,1885.54,38.82
SKU104092,Product Description 4092,weekly a flyer,22.95,21.94,17.91,6.98,237.53,58.3,7110.27,1159.89,16.31
SKU104093,Product Description 4093,weekly a flyer,12.34,29.57,8.69,9.16,97.3,131.34,1286.12,264.58,20.57
SKU104094,Product Description 4094,weekly b flyer,68.94,12.95,60.01,8.34,146.39,43.66,24784.13,3807.01,15.36
SKU104095,Product Description 4095,vendor flyer,66.75,5.14,63.32,4.78,26.14,157.48,25961.2,2777.77,10.7
SKU104096,Product Description 4096,weekly b flyer,95.16,17.0,78.98,4.18,92.91,23.94,37436.52,12151.21,32.46
SKU104097,Product Description 4097,vendor flyer,73.51,38.91,44.91,2.78,105.95,179.24,18502.92,6322.68,34.17
SKU104098,Product Description 4098,vendor flyer,7.1,29.32,5.02,4.04,209.63,168.4,2043.14,608.26,29.77
SKU104099,Product Description 4099,temporary price reduction,88.66,19.05,71.77,1.55,130.78,136.4,12846.83,1755.02,13.66
SKU104100,Product Description 4100,weekly b flyer,86.54,11.74,76.38,9.73,184.11,15.35,4277.28,1692.99,39.58
SKU104101,Product Description 4101,temporary price reduction,45.45,17.46,37.51,5.95,9.66,43.3,16204.32,6430.53,39.68
SKU104102,Product Description 4102,vendor flyer,59.41,10.94,52.91,1.71,118.8,172.15,8148.14,2729.33,33.5
SKU104103,Product Description 4103,weekly a flyer,97.66,8.72,89.14,3.85,225.82,26.15,40826.12,11726.29,28.72
SKU104104,Product Description 4104,vendor flyer,54.17,36.74,34.27,5.7,59.96,32.87,12200.12,3773.45,30.93
SKU104105,Product Description 4105,temporary price reduction,90.72,39.92,54.51,5.56,12.72,109.71,5396.49,823.1,15.25
SKU104106,Product Description 4106,weekly b flyer,10.14,10.74,9.05,0.84,111.19,56.29,2470.65,477.04,19.31
SKU104107,Product Description 4107,weekly b flyer,20.72,6.91,19.29,9.53,177.59,45.97,2179.77,324.02,14.86
SKU104108,Product Description 4108,temporary price reduction,45.19,16.54,37.72,3.12,116.34,116.01,16785.4,4781.69,28.49
SKU104109,Product Description 4109,weekly b flyer,59.31,21.16,46.76,0.65,117.69,75.77,10754.8,2379.57,22.13
SKU104110,Product Description 4110,cm promo,81.99,12.17,72.01,1.23,169.1,29.83,8929.24,2190.91,24.54
SKU104111,Product Description 4111,weekly a flyer,98.85,15.55,83.48,6.01,67.33,107.9,26296.2,6773.43,25.76
SKU104112,Product Description 4112,weekly a flyer,40.11,12.03,35.28,1.81,189.21,78.63,8396.64,2632.93,31.36
SKU104113,Product Description 4113,weekly a flyer,6.65,32.1,4.52,0.9,42.51,147.43,1048.64,196.34,18.72
SKU104114,Product Description 4114,weekly b flyer,80.51,29.94,56.41,4.11,101.96,22.35,22789.64,5533.12,24.28
SKU104115,Product Description 4115,weekly b flyer,61.23,27.22,44.56,6.42,165.72,124.88,5213.52,1962.47,37.64
SKU104116,Product Description 4116,vendor flyer,21.46,18.55,17.48,1.56,207.95,88.43,3828.12,1530.65,39.98
SKU104117,Product Description 4117,vendor flyer,50.49,36.82,31.9,3.48,198.93,82.4,11834.9,4661.82,39.39
SKU104118,Product Description 4118,weekly a flyer,74.75,38.93,45.65,4.47,181.81,47.99,10088.65,3805.59,37.72
SKU104119,Product Description 4119,cm promo,77.5,11.08,68.92,2.01,92.98,8.02,22950.36,6626.08,28.87
SKU104120,Product Description 4120,vendor flyer,50.96,12.81,44.43,5.31,34.96,169.84,6931.08,2136.85,30.83
SKU104121,Product Description 4121,vendor flyer,31.91,23.4,24.44,1.31,58.12,66.63,10142.6,3580.41,35.3
SKU104122,Product Description 4122,weekly b flyer,97.43,8.19,89.45,0.94,216.88,136.86,14312.0,3511.67,24.54
SKU104123,Product Description 4123,cm promo,67.01,20.28,53.42,5.44,215.05,189.62,6784.34,739.12,10.89
SKU104124,Product Description 4124,weekly a flyer,42.01,25.36,31.36,2.86,238.13,113.87,7369.6,2592.56,35.18
SKU104125,Product Description 4125,vendor flyer,29.49,23.27,22.63,1.41,23.62,80.64,6834.26,2219.92,32.48
SKU104126,Product Description 4126,cm promo,73.65,16.58,61.44,4.53,136.52,55.12,17510.4,4576.68,26.14
SKU104127,Product Description 4127,cm promo,25.73,23.99,19.56,9.19,163.93,186.94,2777.52,577.02,20.77
SKU104128,Product Description 4128,weekly a flyer,18.83,38.56,11.57,7.38,179.11,137.05,2071.03,455.47,21.99
SKU104129,Product Description 4129,cm promo,53.92,12.21,47.34,8.25,162.75,133.73,10982.88,2675.87,24.36
SKU104130,Product Description 4130,cm promo,30.42,27.92,21.93,8.78,193.65,86.38,1820.19,325.49,17.88
SKU104131,Product Description 4131,cm promo,63.63,6.52,59.48,9.74,93.07,169.32,26944.44,3939.72,14.62
SKU104132,Product Description 4132,vendor flyer,13.56,7.32,12.57,7.75,48.96,143.31,4424.64,443.84,10.03
SKU104133,Product Description 4133,weekly a flyer,66.18,24.31,50.09,6.28,55.12,58.07,13574.39,3534.05,26.03
SKU104134,Product Description 4134,cm promo,29.76,8.67,27.18,3.97,7.93,120.72,11497.14,1167.11,10.15
SKU104135,Product Description 4135,cm promo,2.02,5.78,1.9,2.23,90.83,87.18,822.7,148.79,18.09
SKU104136,Product Description 4136,vendor flyer,14.44,11.0,12.85,7.02,27.48,3.3,4253.35,862.57,20.28
SKU104137,Product Description 4137,weekly a flyer,93.49,24.77,70.33,9.95,83.76,161.91,27358.37,5693.14,20.81
SKU104138,Product Description 4138,weekly b flyer,87.0,29.62,61.23,4.94,158.91,26.32,3061.5,388.13,12.68
SKU104139,Product Description 4139,vendor flyer,24.89,12.09,21.88,7.37,224.15,102.97,10896.24,1259.82,11.56
SKU104140,Product Description 4140,weekly a flyer,78.28,28.39,56.06,5.2,210.7,68.57,8184.76,2835.63,34.65
SKU104141,Product Description 4141,cm promo,61.64,11.39,54.62,4.6,66.91,69.73,7428.32,1871.73,25.2
SKU104142,Product Description 4142,weekly a flyer,97.15,26.47,71.43,4.4,37.85,96.52,27143.4,3191.12,11.76
SKU104143,Product Description 4143,weekly a flyer,38.61,19.42,31.11,5.29,52.3,199.41,9364.11,2672.2,28.54
SKU104144,Product Description 4144,weekly a flyer,68.78,27.88,49.6,3.99,242.89,82.86,20484.8,6764.02,33.02
SKU104145,Product Description 4145,weekly b flyer,8.23,39.83,4.95,7.61,139.62,38.1,316.8,116.96,36.92
SKU104146,Product Description 4146,weekly a flyer,40.83,37.82,25.39,8.81,49.71,123.49,4849.49,1070.94,22.08
SKU104147,Product Description 4147,weekly b flyer,96.45,5.15,91.48,8.89,210.98,48.78,32932.8,6254.54,18.99
SKU104148,Product Description 4148,cm promo,54.82,35.99,35.09,2.66,101.82,22.9,15229.06,5198.22,34.13
SKU104149,Product Description 4149,weekly b flyer,30.21,7.33,28.0,9.01,225.31,11.93,9464.0,1873.01,19.79
SKU104150,Product Description 4150,cm promo,13.79,38.36,8.5,3.74,68.87,6.53,1011.5,131.61,13.01
SKU104151,Product Description 4151,cm promo,70.95,14.86,60.4,3.44,101.34,87.37,21804.4,7128.43,32.69
SKU104152,Product Description 4152,weekly b flyer,65.2,18.37,53.22,7.4,128.71,86.49,17456.16,6343.57,36.34
SKU104153,Product Description 4153,vendor flyer,38.65,8.21,35.48,3.39,223.69,38.74,3654.44,545.87,14.94
